cod_estd;secuencial;tip_movi;tip_naci;anio_movi;mes_movi;dia_movi;sex_migr;nac_migr;subcont_nac;cont_nac;via_tran;mot_viam;pais_prod;subcont_prod;cont_prod;lug_prod;pais_res;subcont_res;cont_res;jef_migr;pro_jefm;can_jefm;cla_migr;ocu_migr;edad;pais_esc;lug_esc
ESI;7778;Entrada;Extranjero;2017;Agosto;28;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;18;Colombia;Pasto
ESI;7779;Entrada;Extranjero;2017;Agosto;31;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;22;Colombia;Pasto
ESI;7780;Entrada;Extranjero;2017;Septiembre;1;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;19;Colombia;Pasto
ESI;7781;Entrada;Extranjero;2017;Septiembre;1;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;18;Colombia;Pasto
ESI;7782;Entrada;Extranjero;2017;Septiembre;2;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;7783;Entrada;Extranjero;2017;Septiembre;3;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;7784;Entrada;Extranjero;2017;Septiembre;3;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;18;Colombia;Pasto
ESI;7785;Entrada;Extranjero;2017;Septiembre;6;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;20;Colombia;Pasto
ESI;7786;Entrada;Extranjero;2017;Septiembre;6;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;19;Colombia;Pasto
ESI;7787;Entrada;Extranjero;2017;Septiembre;6;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;18;Colombia;Pasto
ESI;7788;Entrada;Extranjero;2017;Septiembre;7;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;7789;Entrada;Extranjero;2017;Septiembre;7;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;24;Colombia;Pasto
ESI;7790;Entrada;Extranjero;2017;Septiembre;9;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;7791;Entrada;Extranjero;2017;Septiembre;10;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;19;Colombia;Pasto
ESI;7792;Entrada;Extranjero;2017;Septiembre;12;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;22;Colombia;Pasto
ESI;7793;Entrada;Extranjero;2017;Septiembre;13;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;22;Colombia;Pasto
ESI;7794;Entrada;Extranjero;2017;Septiembre;14;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;7795;Entrada;Extranjero;2017;Septiembre;15;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;30;Colombia;Pasto
ESI;7796;Entrada;Extranjero;2017;Septiembre;15;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;24;Colombia;Pasto
ESI;7797;Entrada;Extranjero;2017;Septiembre;15;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;20;Colombia;Pasto
ESI;7798;Entrada;Extranjero;2017;Septiembre;16;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;22;Colombia;Pasto
ESI;7799;Entrada;Extranjero;2017;Septiembre;16;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;7800;Entrada;Extranjero;2017;Septiembre;17;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;7801;Entrada;Extranjero;2017;Septiembre;19;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;20;Colombia;Pasto
ESI;7802;Entrada;Extranjero;2017;Septiembre;20;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;7803;Entrada;Extranjero;2017;Septiembre;20;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;25;Colombia;Pasto
ESI;7804;Entrada;Extranjero;2017;Septiembre;21;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;24;Colombia;Pasto
ESI;7805;Entrada;Extranjero;2017;Septiembre;22;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;19;Colombia;Pasto
ESI;7806;Entrada;Extranjero;2017;Septiembre;22;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;18;Colombia;Pasto
ESI;7807;Entrada;Extranjero;2017;Septiembre;25;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;36;Colombia;Pasto
ESI;7808;Entrada;Extranjero;2017;Septiembre;25;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;25;Colombia;Pasto
ESI;7809;Entrada;Extranjero;2017;Septiembre;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Residencia;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;Sin Especificar;Estudiante;23;Colombia;Pasto
ESI;7810;Entrada;Extranjero;2017;Septiembre;26;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Perú;América del Sur;América;Tumbes;Venezuela;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigrante T-3;Estudiante;19;Perú;Tumbes
ESI;7811;Entrada;Extranjero;2017;Septiembre;27;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;39;Colombia;Pasto
ESI;7812;Entrada;Extranjero;2017;Septiembre;28;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;7813;Entrada;Extranjero;2017;Septiembre;28;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;7814;Entrada;Extranjero;2017;Septiembre;29;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Perú;América del Sur;América;Tumbes;Venezuela;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigrante T-3;Estudiante;25;Perú;Tumbes
ESI;7815;Entrada;Extranjero;2017;Septiembre;30;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Residencia;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;Sin Especificar;Estudiante;36;Colombia;Pasto
ESI;7816;Entrada;Extranjero;2017;Octubre;1;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;7817;Entrada;Extranjero;2017;Octubre;2;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;24;Colombia;Pasto
ESI;7818;Entrada;Extranjero;2017;Octubre;2;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;7819;Entrada;Extranjero;2017;Octubre;2;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;22;Colombia;Pasto
ESI;7820;Entrada;Extranjero;2017;Octubre;2;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;22;Colombia;Pasto
ESI;7821;Entrada;Extranjero;2017;Octubre;2;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;7822;Entrada;Extranjero;2017;Octubre;4;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;7823;Entrada;Extranjero;2017;Octubre;4;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;18;Colombia;Pasto
ESI;7824;Entrada;Extranjero;2017;Octubre;5;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;30;Colombia;Pasto
ESI;7825;Entrada;Extranjero;2017;Octubre;5;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Otros;Perú;América del Sur;América;Tumbes;Venezuela;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigrante T-3;Estudiante;23;Perú;Tumbes
ESI;7826;Entrada;Extranjero;2017;Octubre;7;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;30;Colombia;Pasto
ESI;7827;Entrada;Extranjero;2017;Octubre;7;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;7828;Entrada;Extranjero;2017;Octubre;7;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;7829;Entrada;Extranjero;2017;Octubre;7;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;7830;Entrada;Extranjero;2017;Octubre;8;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;7831;Entrada;Extranjero;2017;Octubre;8;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;19;Colombia;Pasto
ESI;7832;Entrada;Extranjero;2017;Octubre;9;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;21;Colombia;Pasto
ESI;7833;Entrada;Extranjero;2017;Octubre;10;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;29;Colombia;Pasto
ESI;7834;Entrada;Extranjero;2017;Octubre;10;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;7835;Entrada;Extranjero;2017;Octubre;10;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;20;Colombia;Pasto
ESI;7836;Entrada;Extranjero;2017;Octubre;10;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;18;Colombia;Pasto
ESI;7837;Entrada;Extranjero;2017;Octubre;13;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;24;Colombia;Pasto
ESI;7838;Entrada;Extranjero;2017;Octubre;13;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;23;Colombia;Pasto
ESI;7839;Entrada;Extranjero;2017;Octubre;14;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;27;Colombia;Pasto
ESI;7840;Entrada;Extranjero;2017;Octubre;14;Mujer;Venezuela;América del Sur;América;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Venezuela;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Estudiante;24;Colombia;Pasto
