date,tip_movi,tip_naci,sex_migr,nac_migr,via_tran,mot_viam,pais_prod,lug_prod,iso_pais_res,jef_migr,can_jefm,lat_can_jefm,lng_can_jefm,iso_nac_migr,lat_nac_migr,lng_nac_migr,iso_pais_prod,lat_pais_prod,lng_pais_prod,count
2019-01,1,2,1,España,3,2,Estados Unidos,New York New York,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,US,37.09024,-95.712891,1
2019-01,1,2,1,España,3,2,Estados Unidos,Pittsburgh Pennsylvania,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,US,37.09024,-95.712891,1
2019-01,1,2,1,España,3,2,Estados Unidos,San Francisco California,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,US,37.09024,-95.712891,1
2019-01,1,2,1,España,3,2,Estados Unidos,San Francisco California,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,US,37.09024,-95.712891,1
2019-01,1,2,1,España,3,2,Francia,Marseille,FR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,FR,46.227638,2.213749,1
2019-01,1,2,1,España,3,2,Guatemala,Guatemala,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,GT,15.783471,-90.230759,1
2019-01,1,2,1,España,3,2,Guatemala,Guatemala,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,GT,15.783471,-90.230759,1
2019-01,1,2,1,España,3,2,Guatemala,Guatemala,GT,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,GT,15.783471,-90.230759,1
2019-01,1,2,1,España,3,2,Guatemala,Quetzaltenango,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,GT,15.783471,-90.230759,1
2019-01,1,2,1,España,3,2,Italia,Milán,IT,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,IT,41.87194,12.56738,2
2019-01,1,2,1,España,3,2,Luxemburgo,Luxembourg,LU,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,LU,49.815273,6.129583,1
2019-01,1,2,1,España,3,2,México,Cancun,BO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,MX,23.634501,-102.552784,1
2019-01,1,2,1,España,3,2,México,Cancun,MX,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,MX,23.634501,-102.552784,1
2019-01,1,2,1,España,3,2,México,Mexico City,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,MX,23.634501,-102.552784,3
2019-01,1,2,1,España,3,2,México,Mexico City,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,MX,23.634501,-102.552784,5
2019-01,1,2,1,España,3,2,México,Mexico City,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,MX,23.634501,-102.552784,2
2019-01,1,2,1,España,3,2,México,Mexico City,MX,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,MX,23.634501,-102.552784,1
2019-01,1,2,1,España,3,2,México,Mexico City,MX,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,MX,23.634501,-102.552784,2
2019-01,1,2,1,España,3,2,Nicaragua,Granada Nicaragua,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,NI,12.865416,-85.207229,1
2019-01,1,2,1,España,3,2,Nicaragua,Managua,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,NI,12.865416,-85.207229,1
2019-01,1,2,1,España,3,2,Panamá,Panamá City,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PA,8.537981,-80.782127,1
2019-01,1,2,1,España,3,2,Panamá,Panamá City,CN,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PA,8.537981,-80.782127,1
2019-01,1,2,1,España,3,2,Panamá,Panamá City,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,PA,8.537981,-80.782127,8
2019-01,1,2,1,España,3,2,Panamá,Panamá City,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PA,8.537981,-80.782127,10
2019-01,1,2,1,España,3,2,Panamá,Panamá City,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,PA,8.537981,-80.782127,1
2019-01,1,2,1,España,3,2,Panamá,Panamá City,MX,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PA,8.537981,-80.782127,1
2019-01,1,2,1,España,3,2,Panamá,Panamá City,PA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,PA,8.537981,-80.782127,4
2019-01,1,2,1,España,3,2,Panamá,Panamá City,PA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PA,8.537981,-80.782127,5
2019-01,1,2,1,España,3,2,Paraguay,Asunción,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,PY,-23.442503,-58.443832,1
2019-01,1,2,1,España,3,2,Paraguay,Asunción,PY,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PY,-23.442503,-58.443832,1
2019-01,1,2,1,España,3,2,Países Bajos,Amsterdam,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,NL,52.132633,5.291266,6
2019-01,1,2,1,España,3,2,Países Bajos,Amsterdam,NL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,NL,52.132633,5.291266,1
2019-01,1,2,1,España,3,2,Países Bajos,Amsterdam,NL,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,NL,52.132633,5.291266,2
2019-01,1,2,1,España,3,2,Países Bajos,Amsterdam,GB,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,NL,52.132633,5.291266,1
2019-01,1,2,1,España,3,2,Perú,Chiclayo,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Chiclayo,PE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Chincha Alta,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Ica,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Lima,AU,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Lima,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,8
2019-01,1,2,1,España,3,2,Perú,Lima,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,25
2019-01,1,2,1,España,3,2,Perú,Lima,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Lima,PA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Lima,PA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Lima,PE,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,6
2019-01,1,2,1,España,3,2,Perú,Lima,PE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,2
2019-01,1,2,1,España,3,2,Perú,Lima,GB,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Lima,GB,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Lima,CH,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Lima,UY,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Perú,Paita,PE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,3,2,Portugal,Lisbon,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,PT,39.399872,-8.224454,1
2019-01,1,2,1,España,3,2,Reino Unido,Blackburn,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,GB,55.378051,-3.435973,1
2019-01,1,2,1,España,3,2,Reino Unido,London,GB,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,GB,55.378051,-3.435973,4
2019-01,1,2,1,España,3,2,Reino Unido,London,GB,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,GB,55.378051,-3.435973,5
2019-01,1,2,1,España,3,2,Reino Unido,Manchester,GB,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,GB,55.378051,-3.435973,1
2019-01,1,2,1,España,3,2,República Dominicana,Santo Domingo,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,DO,18.735693,-70.162651,1
2019-01,1,2,1,España,3,2,Suecia,Gothenburg,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,SE,60.128161,18.643501,1
2019-01,1,2,1,España,3,2,Suiza,Geneva,CH,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,CH,46.818188,8.227512,1
2019-01,1,2,1,España,3,2,Suiza,Zurich,CH,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,CH,46.818188,8.227512,1
2019-01,1,2,1,España,3,2,Uruguay,Montevideo,UY,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,UY,-32.522779,-55.765835,2
2019-01,1,2,1,España,3,2,Uruguay,Montevideo,UY,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,ES,40.463667,-3.74922,UY,-32.522779,-55.765835,1
2019-01,1,2,1,España,3,2,Venezuela,Caracas,VE,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,VE,6.42375,-66.58973,1
2019-01,1,2,1,España,3,2,Venezuela,Maracaibo,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,ES,40.463667,-3.74922,VE,6.42375,-66.58973,2
2019-01,1,2,1,España,2,4,Panamá,Ciudad de Colón,ES,Unidad de Control Migratorio Puerto Marítimo Guayaquil,901,-2.1833,-79.8833,ES,40.463667,-3.74922,PA,8.537981,-80.782127,2
2019-01,1,2,1,España,2,3,Panamá,Ciudad de Colón,ES,Unidad de Control Migratorio Puerto Marítimo La Libertad,2403,-2.2083,-80.9681,ES,40.463667,-3.74922,PA,8.537981,-80.782127,3
2019-01,1,2,1,España,2,3,Panamá,Ciudad de Colón,ES,Unidad de Control Migratorio Puerto Marítimo Manta,1308,-0.95,-80.7162,ES,40.463667,-3.74922,PA,8.537981,-80.782127,2
2019-01,1,2,1,España,2,3,Panamá,Ciudad de Colón,VE,Unidad de Control Migratorio Puerto Marítimo Manta,1308,-0.95,-80.7162,ES,40.463667,-3.74922,PA,8.537981,-80.782127,1
2019-01,1,2,1,España,2,3,Panamá,Panamá City,EC,Unidad de Control Migratorio Puerto Marítimo Guayaquil,901,-2.1833,-79.8833,ES,40.463667,-3.74922,PA,8.537981,-80.782127,2
2019-01,1,2,1,España,2,3,Panamá,Panamá City,ES,Unidad de Control Migratorio Puerto Marítimo Guayaquil,901,-2.1833,-79.8833,ES,40.463667,-3.74922,PA,8.537981,-80.782127,8
2019-01,1,2,1,España,2,3,Perú,Paita,EC,Unidad de Control Migratorio Puerto Marítimo Manta,1308,-0.95,-80.7162,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,2,2,Panamá,Ciudad de Colón,ES,Unidad de Control Migratorio Puerto Marítimo Esmeraldas,801,0.95,-79.6667,ES,40.463667,-3.74922,PA,8.537981,-80.782127,3
2019-01,1,2,1,España,4,1,Colombia,Villavicencio,ES,Unidad de Control Migratorio Puerto Fluvial San Lorenzo,San Lorenzo de Esmeraldas,1.2864,-78.8353,ES,40.463667,-3.74922,CO,4.570868,-74.297333,1
2019-01,1,2,1,España,1,3,Perú,Piura,ES,Unidad de Control Migratorio Frontera Terrestre Macara,1108,-4.3833,-79.95,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,1,3,Perú,Tumbes,CO,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,1,3,Perú,Tumbes,ES,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,4
2019-01,1,2,1,España,1,1,Colombia,Pasto,EC,Centro Nacional de Atención Fronteriza Rumichaca,401,0.8117,-77.7186,ES,40.463667,-3.74922,CO,4.570868,-74.297333,5
2019-01,1,2,1,España,1,1,Colombia,Pasto,ES,Centro Nacional de Atención Fronteriza Rumichaca,401,0.8117,-77.7186,ES,40.463667,-3.74922,CO,4.570868,-74.297333,3
2019-01,1,2,1,España,1,1,Perú,Piura,EC,Unidad de Control Migratorio Frontera Terrestre Lalamor,Loja,-3.9906,-79.205,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,1,1,Perú,Piura,EC,Unidad de Control Migratorio Frontera Terrestre Macara,1108,-4.3833,-79.95,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,4
2019-01,1,2,1,España,1,1,Perú,Piura,ES,Unidad de Control Migratorio Frontera Terrestre Macara,1108,-4.3833,-79.95,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,3
2019-01,1,2,1,España,1,1,Perú,Tumbes,EC,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,2
2019-01,1,2,1,España,1,1,Perú,Tumbes,ES,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,9
2019-01,1,2,1,España,1,2,Colombia,Pasto,CO,Centro Nacional de Atención Fronteriza Rumichaca,401,0.8117,-77.7186,ES,40.463667,-3.74922,CO,4.570868,-74.297333,2
2019-01,1,2,1,España,1,2,Colombia,Pasto,EC,Centro Nacional de Atención Fronteriza Rumichaca,401,0.8117,-77.7186,ES,40.463667,-3.74922,CO,4.570868,-74.297333,4
2019-01,1,2,1,España,1,2,Colombia,Pasto,ES,Centro Nacional de Atención Fronteriza Rumichaca,401,0.8117,-77.7186,ES,40.463667,-3.74922,CO,4.570868,-74.297333,51
2019-01,1,2,1,España,1,2,Colombia,Pasto,VE,Centro Nacional de Atención Fronteriza Rumichaca,401,0.8117,-77.7186,ES,40.463667,-3.74922,CO,4.570868,-74.297333,1
2019-01,1,2,1,España,1,2,Colombia,Villavicencio,ES,Centro Binacional de Atención Fronteriza San Miguel,Nueva Loja,0.0844,-76.8911,ES,40.463667,-3.74922,CO,4.570868,-74.297333,6
2019-01,1,2,1,España,1,2,Perú,Piura,CO,Unidad de Control Migratorio Frontera Terrestre Lalamor,Loja,-3.9906,-79.205,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,1,2,Perú,Piura,ES,Unidad de Control Migratorio Frontera Terrestre Macara,1108,-4.3833,-79.95,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,13
2019-01,1,2,1,España,1,2,Perú,Piura,PE,Unidad de Control Migratorio Frontera Terrestre Macara,1108,-4.3833,-79.95,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,1,2,Perú,Tumbes,CL,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,1,2,Perú,Tumbes,EC,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,1,2,Perú,Tumbes,ES,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,61
2019-01,1,2,1,España,1,2,Perú,Tumbes,ET,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,1,2,Perú,Tumbes,FR,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,1
2019-01,1,2,1,España,1,2,Perú,Tumbes,PE,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,2
2019-01,1,2,1,España,1,2,Perú,Tumbes,VE,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,ES,40.463667,-3.74922,PE,-9.189967,-75.015152,3
2019-01,1,2,1,Estados Unidos,3,6,Canadá,Windsor,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,CA,56.130366,-106.346771,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Antioch California,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Atlanta Georgia,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,9
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Boston Massachusetts,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Cedar Rapids Iowa,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Chattanooga Tennessee,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Chicago Illinois,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,8
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Detroit Michigan,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Fort Lauderdale Florida,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Houston Texas,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Indianápolis Indiana,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,2
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Los Ángeles California,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,2
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Madison Wisconsin,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Miami Florida,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,13
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Minneapolis Minnesota,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,New York New York,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,6
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Newark New Jersey,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Oakland California,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Orlando Florida,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Richmond Virginia,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,2
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,San Francisco California,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,US,37.09024,-95.712891,US,37.09024,-95.712891,1
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,San Francisco California,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,2
2019-01,1,2,1,Estados Unidos,3,6,Estados Unidos,Seattle Washington,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,US,37.09024,-95.712891,2
2019-01,1,2,1,Estados Unidos,3,6,México,Mexico City,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,MX,23.634501,-102.552784,2
2019-01,1,2,1,Estados Unidos,3,6,Panamá,Panamá City,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,PA,8.537981,-80.782127,1
2019-01,1,2,1,Estados Unidos,3,4,Alemania,Múnich,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,DE,51.165691,10.451526,1
2019-01,1,2,1,Estados Unidos,3,4,Argentina,Buenos Aires,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,US,37.09024,-95.712891,AR,-38.416097,-63.616672,1
2019-01,1,2,1,Estados Unidos,3,4,Australia,Sydney,AU,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,AU,-25.274398,133.775136,1
2019-01,1,2,1,Estados Unidos,3,4,Bahamas,Nassau,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,US,37.09024,-95.712891,BS,25.03428,-77.39628,1
2019-01,1,2,1,Estados Unidos,3,4,Barbados,Bridgetown,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,BB,13.193887,-59.543198,2
2019-01,1,2,1,Estados Unidos,3,4,Brasil,Manaos Amazonas,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Estados Unidos,3,4,Canadá,Toronto,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,US,37.09024,-95.712891,CA,56.130366,-106.346771,1
2019-01,1,2,1,Estados Unidos,3,4,Chile,Santiago,CL,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,CL,-35.675147,-71.542969,1
2019-01,1,2,1,Estados Unidos,3,4,Chile,Santiago,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,US,37.09024,-95.712891,CL,-35.675147,-71.542969,4
2019-01,1,2,1,Estados Unidos,3,4,China,Haikou,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,US,37.09024,-95.712891,CN,35.86166,104.195397,1
2019-01,1,2,1,Estados Unidos,3,4,Colombia,Barranquilla,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,CO,4.570868,-74.297333,2
2019-01,1,2,1,Estados Unidos,3,4,Colombia,Bogotá Dc,CO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,US,37.09024,-95.712891,CO,4.570868,-74.297333,1
2019-01,1,2,1,Estados Unidos,3,4,Colombia,Bogotá Dc,CO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,CO,4.570868,-74.297333,2
2019-01,1,2,1,Estados Unidos,3,4,Colombia,Bogotá Dc,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,US,37.09024,-95.712891,CO,4.570868,-74.297333,2
2019-01,1,2,1,Estados Unidos,3,4,Colombia,Bogotá Dc,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,US,37.09024,-95.712891,CO,4.570868,-74.297333,5
